nn10.py, same as nn7.py, but add gender/age info
Tuning process for lr=1e-05
----------------------------------------------------------
lr=1e-05, lamb=0, num_epoch=50
Epoch: 1 	Training Cost: 13920.627475	 Valid Acc: 0.6052780129833475 	Best Valid Acc: 0.605278
Epoch: 2 	Training Cost: 13141.445287	 Valid Acc: 0.6473327688399662 	Best Valid Acc: 0.647333
Epoch: 3 	Training Cost: 12379.094247	 Valid Acc: 0.6610217329946373 	Best Valid Acc: 0.661022
Epoch: 4 	Training Cost: 11946.431087	 Valid Acc: 0.6693480101608806 	Best Valid Acc: 0.669348
Epoch: 5 	Training Cost: 11724.382411	 Valid Acc: 0.67499294383291 	Best Valid Acc: 0.674993
Epoch: 6 	Training Cost: 11601.121471	 Valid Acc: 0.6779565340107254 	Best Valid Acc: 0.677957
Epoch: 7 	Training Cost: 11525.928498	 Valid Acc: 0.6790855207451313 	Best Valid Acc: 0.679086
Epoch: 8 	Training Cost: 11476.850146	 Valid Acc: 0.6817668642393452 	Best Valid Acc: 0.681767
Epoch: 9 	Training Cost: 11443.152680	 Valid Acc: 0.6824724809483489 	Best Valid Acc: 0.682472
Epoch: 10 	Training Cost: 11419.145424	 Valid Acc: 0.6826136042901496 	Best Valid Acc: 0.682614
Epoch: 11 	Training Cost: 11401.352792	 Valid Acc: 0.682895850973751 	Best Valid Acc: 0.682896
Epoch: 12 	Training Cost: 11387.901100	 Valid Acc: 0.682895850973751 	Best Valid Acc: 0.682896
Epoch: 13 	Training Cost: 11377.218588	 Valid Acc: 0.682895850973751 	Best Valid Acc: 0.682896
Epoch: 14 	Training Cost: 11368.660221	 Valid Acc: 0.682895850973751 	Best Valid Acc: 0.682896
Epoch: 15 	Training Cost: 11361.543496	 Valid Acc: 0.682895850973751 	Best Valid Acc: 0.682896
Epoch: 16 	Training Cost: 11355.433254	 Valid Acc: 0.6830369743155518 	Best Valid Acc: 0.683037
Epoch: 17 	Training Cost: 11349.991826	 Valid Acc: 0.6821902342647473 	Best Valid Acc: 0.683037
Epoch: 18 	Training Cost: 11345.007982	 Valid Acc: 0.6820491109229466 	Best Valid Acc: 0.683037
Epoch: 19 	Training Cost: 11340.353492	 Valid Acc: 0.6826136042901496 	Best Valid Acc: 0.683037
Epoch: 20 	Training Cost: 11335.884007	 Valid Acc: 0.6831780976573525 	Best Valid Acc: 0.683178
Epoch: 21 	Training Cost: 11331.526032	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.683884
