nn10.py, same as nn7.py, but add gender/age info
Tuning process for lr=3e-05
----------------------------------------------------------
lr=3e-05, lamb=0, num_epoch=50
Epoch: 1 	Training Cost: 13171.719093	 Valid Acc: 0.6629974597798476 	Best Valid Acc: 0.662997
Epoch: 2 	Training Cost: 11773.173594	 Valid Acc: 0.6773920406435224 	Best Valid Acc: 0.677392
Epoch: 3 	Training Cost: 11517.629495	 Valid Acc: 0.6816257408975445 	Best Valid Acc: 0.681626
Epoch: 4 	Training Cost: 11444.016083	 Valid Acc: 0.6833192209991532 	Best Valid Acc: 0.683319
Epoch: 5 	Training Cost: 11411.001024	 Valid Acc: 0.6836014676827548 	Best Valid Acc: 0.683601
Epoch: 6 	Training Cost: 11391.368412	 Valid Acc: 0.6843070843917584 	Best Valid Acc: 0.684307
Epoch: 7 	Training Cost: 11376.253283	 Valid Acc: 0.6837425910245555 	Best Valid Acc: 0.684307
Epoch: 8 	Training Cost: 11362.536184	 Valid Acc: 0.6845893310753599 	Best Valid Acc: 0.684589
Epoch: 9 	Training Cost: 11347.656897	 Valid Acc: 0.6847304544171606 	Best Valid Acc: 0.684730
Epoch: 10 	Training Cost: 11330.876857	 Valid Acc: 0.6855771944679651 	Best Valid Acc: 0.685577
Epoch: 11 	Training Cost: 11310.099747	 Valid Acc: 0.6857183178097658 	Best Valid Acc: 0.685718
Epoch: 12 	Training Cost: 11284.510298	 Valid Acc: 0.6855771944679651 	Best Valid Acc: 0.685718
Epoch: 13 	Training Cost: 11251.335493	 Valid Acc: 0.6862828111769687 	Best Valid Acc: 0.686283
Epoch: 14 	Training Cost: 11207.977925	 Valid Acc: 0.687694044594976 	Best Valid Acc: 0.687694
Epoch: 15 	Training Cost: 11151.265748	 Valid Acc: 0.688258537962179 	Best Valid Acc: 0.688259
Epoch: 16 	Training Cost: 11077.536151	 Valid Acc: 0.6883996613039797 	Best Valid Acc: 0.688400
Epoch: 17 	Training Cost: 10985.113993	 Valid Acc: 0.6902342647473892 	Best Valid Acc: 0.690234
Epoch: 18 	Training Cost: 10878.016390	 Valid Acc: 0.6934801016088061 	Best Valid Acc: 0.693480
Epoch: 19 	Training Cost: 10765.703609	 Valid Acc: 0.6970081851538245 	Best Valid Acc: 0.697008
Epoch: 20 	Training Cost: 10656.560526	 Valid Acc: 0.6995484053062376 	Best Valid Acc: 0.699548
Epoch: 21 	Training Cost: 10556.715626	 Valid Acc: 0.7002540220152413 	Best Valid Acc: 0.700254
Epoch: 22 	Training Cost: 10469.991251	 Valid Acc: 0.7026531188258538 	Best Valid Acc: 0.702653
Epoch: 23 	Training Cost: 10396.093497	 Valid Acc: 0.7044877222692634 	Best Valid Acc: 0.704488
Epoch: 24 	Training Cost: 10332.438606	 Valid Acc: 0.7039232289020604 	Best Valid Acc: 0.704488
Epoch: 25 	Training Cost: 10276.796785	 Valid Acc: 0.7040643522438611 	Best Valid Acc: 0.704488
Epoch: 26 	Training Cost: 10227.159943	 Valid Acc: 0.7050522156364663 	Best Valid Acc: 0.705052
Epoch: 27 	Training Cost: 10182.260656	 Valid Acc: 0.7049110922946655 	Best Valid Acc: 0.705052
