nn10.py, same as nn7.py, but add gender/age info
Tuning process for lr=5e-05
----------------------------------------------------------
lr=5e-05, lamb=0, num_epoch=50
Epoch: 1 	Training Cost: 12698.823629	 Valid Acc: 0.6752751905165114 	Best Valid Acc: 0.675275
Epoch: 2 	Training Cost: 11569.551145	 Valid Acc: 0.681343494213943 	Best Valid Acc: 0.681343
Epoch: 3 	Training Cost: 11456.567185	 Valid Acc: 0.6837425910245555 	Best Valid Acc: 0.683743
Epoch: 4 	Training Cost: 11418.597929	 Valid Acc: 0.683460344340954 	Best Valid Acc: 0.683743
Epoch: 5 	Training Cost: 11392.108989	 Valid Acc: 0.6837425910245555 	Best Valid Acc: 0.683743
Epoch: 6 	Training Cost: 11363.272352	 Valid Acc: 0.6848715777589613 	Best Valid Acc: 0.684872
Epoch: 7 	Training Cost: 11325.731189	 Valid Acc: 0.6864239345187694 	Best Valid Acc: 0.686424
Epoch: 8 	Training Cost: 11271.746149	 Valid Acc: 0.6862828111769687 	Best Valid Acc: 0.686424
Epoch: 9 	Training Cost: 11188.657498	 Valid Acc: 0.6878351679367768 	Best Valid Acc: 0.687835
Epoch: 10 	Training Cost: 11065.483803	 Valid Acc: 0.6893875246965848 	Best Valid Acc: 0.689388
Epoch: 11 	Training Cost: 10903.792170	 Valid Acc: 0.6939034716342083 	Best Valid Acc: 0.693903
Epoch: 12 	Training Cost: 10731.268113	 Valid Acc: 0.6998306519898391 	Best Valid Acc: 0.699831
Epoch: 13 	Training Cost: 10575.691926	 Valid Acc: 0.7018063787750494 	Best Valid Acc: 0.701806
Epoch: 14 	Training Cost: 10449.724877	 Valid Acc: 0.7037821055602597 	Best Valid Acc: 0.703782
Epoch: 15 	Training Cost: 10350.267708	 Valid Acc: 0.7047699689528648 	Best Valid Acc: 0.704770
Epoch: 16 	Training Cost: 10268.180084	 Valid Acc: 0.7043465989274627 	Best Valid Acc: 0.704770
Epoch: 17 	Training Cost: 10198.382276	 Valid Acc: 0.7071690657634773 	Best Valid Acc: 0.707169
Epoch: 18 	Training Cost: 10136.887536	 Valid Acc: 0.7087214225232854 	Best Valid Acc: 0.708721
Epoch: 19 	Training Cost: 10081.112678	 Valid Acc: 0.7085802991814846 	Best Valid Acc: 0.708721
Epoch: 20 	Training Cost: 10029.392250	 Valid Acc: 0.7087214225232854 	Best Valid Acc: 0.708721
Epoch: 21 	Training Cost: 9981.095433	 Valid Acc: 0.7101326559412927 	Best Valid Acc: 0.710133
Epoch: 22 	Training Cost: 9934.319205	 Valid Acc: 0.7105560259666949 	Best Valid Acc: 0.710556
Epoch: 23 	Training Cost: 9888.149859	 Valid Acc: 0.7106971493084956 	Best Valid Acc: 0.710697
Epoch: 24 	Training Cost: 9841.970500	 Valid Acc: 0.7122495060683037 	Best Valid Acc: 0.712250
Epoch: 25 	Training Cost: 9794.560006	 Valid Acc: 0.7133784928027096 	Best Valid Acc: 0.713378
Epoch: 26 	Training Cost: 9745.200480	 Valid Acc: 0.7145074795371155 	Best Valid Acc: 0.714507
Epoch: 27 	Training Cost: 9693.760277	 Valid Acc: 0.7150719729043183 	Best Valid Acc: 0.715072
Epoch: 28 	Training Cost: 9639.775245	 Valid Acc: 0.7145074795371155 	Best Valid Acc: 0.715072
Epoch: 29 	Training Cost: 9584.077249	 Valid Acc: 0.7146486028789162 	Best Valid Acc: 0.715072
Epoch: 30 	Training Cost: 9527.633151	 Valid Acc: 0.7132373694609089 	Best Valid Acc: 0.715072
Epoch: 31 	Training Cost: 9471.212354	 Valid Acc: 0.7132373694609089 	Best Valid Acc: 0.715072
Epoch: 32 	Training Cost: 9416.062414	 Valid Acc: 0.7119672593847022 	Best Valid Acc: 0.715072
Epoch: 33 	Training Cost: 9362.489459	 Valid Acc: 0.7122495060683037 	Best Valid Acc: 0.715072
Epoch: 34 	Training Cost: 9310.628359	 Valid Acc: 0.7119672593847022 	Best Valid Acc: 0.715072
Epoch: 35 	Training Cost: 9260.611000	 Valid Acc: 0.7114027660174993 	Best Valid Acc: 0.715072
Epoch: 36 	Training Cost: 9212.923061	 Valid Acc: 0.709427039232289 	Best Valid Acc: 0.715072
Epoch: 37 	Training Cost: 9167.139442	 Valid Acc: 0.709991532599492 	Best Valid Acc: 0.715072
Epoch: 38 	Training Cost: 9122.987248	 Valid Acc: 0.7114027660174993 	Best Valid Acc: 0.715072
Epoch: 39 	Training Cost: 9080.219143	 Valid Acc: 0.7111205193338979 	Best Valid Acc: 0.715072
Epoch: 40 	Training Cost: 9038.812942	 Valid Acc: 0.7119672593847022 	Best Valid Acc: 0.715072
Epoch: 41 	Training Cost: 8998.131671	 Valid Acc: 0.712108382726503 	Best Valid Acc: 0.715072
Epoch: 42 	Training Cost: 8957.675636	 Valid Acc: 0.709427039232289 	Best Valid Acc: 0.715072
Epoch: 43 	Training Cost: 8917.230024	 Valid Acc: 0.7084391758396839 	Best Valid Acc: 0.715072
Epoch: 44 	Training Cost: 8875.873088	 Valid Acc: 0.7082980524978831 	Best Valid Acc: 0.715072
