nn9.py, same as nn7.py, but add gender/age info
Tuning process for lr=2e-05
----------------------------------------------------------
lr=2e-05, lamb=0, num_epoch=50
Epoch: 1 	Training Cost: 13234.318169	 Valid Acc: 0.6668077900084673 	Best Valid Acc: 0.666808
Epoch: 2 	Training Cost: 11797.298318	 Valid Acc: 0.6772509173017217 	Best Valid Acc: 0.677251
Epoch: 3 	Training Cost: 11537.237249	 Valid Acc: 0.6816257408975445 	Best Valid Acc: 0.681626
Epoch: 4 	Training Cost: 11456.758058	 Valid Acc: 0.6836014676827548 	Best Valid Acc: 0.683601
Epoch: 5 	Training Cost: 11418.086373	 Valid Acc: 0.6852949477843635 	Best Valid Acc: 0.685295
Epoch: 6 	Training Cost: 11390.815079	 Valid Acc: 0.6851538244425628 	Best Valid Acc: 0.685295
Epoch: 7 	Training Cost: 11358.115067	 Valid Acc: 0.6841659610499576 	Best Valid Acc: 0.685295
Epoch: 8 	Training Cost: 11298.737981	 Valid Acc: 0.6852949477843635 	Best Valid Acc: 0.685295
Epoch: 9 	Training Cost: 11198.343187	 Valid Acc: 0.6814846175557437 	Best Valid Acc: 0.685295
Epoch: 10 	Training Cost: 11076.890535	 Valid Acc: 0.6868473045441716 	Best Valid Acc: 0.686847
Epoch: 11 	Training Cost: 10959.398665	 Valid Acc: 0.6895286480383855 	Best Valid Acc: 0.689529
Epoch: 12 	Training Cost: 10840.692963	 Valid Acc: 0.6927744848998024 	Best Valid Acc: 0.692774
Epoch: 13 	Training Cost: 10712.160780	 Valid Acc: 0.6950324583686142 	Best Valid Acc: 0.695032
Epoch: 14 	Training Cost: 10586.292569	 Valid Acc: 0.6978549252046289 	Best Valid Acc: 0.697855
Epoch: 15 	Training Cost: 10474.577867	 Valid Acc: 0.7003951453570421 	Best Valid Acc: 0.700395
Epoch: 16 	Training Cost: 10379.780817	 Valid Acc: 0.7023708721422524 	Best Valid Acc: 0.702371
Epoch: 17 	Training Cost: 10299.349548	 Valid Acc: 0.7040643522438611 	Best Valid Acc: 0.704064
Epoch: 18 	Training Cost: 10230.986583	 Valid Acc: 0.7047699689528648 	Best Valid Acc: 0.704770
Epoch: 19 	Training Cost: 10173.024037	 Valid Acc: 0.7070279424216765 	Best Valid Acc: 0.707028
Epoch: 20 	Training Cost: 10123.806151	 Valid Acc: 0.7067456957380751 	Best Valid Acc: 0.707028
Epoch: 21 	Training Cost: 10080.903217	 Valid Acc: 0.7084391758396839 	Best Valid Acc: 0.708439
Epoch: 22 	Training Cost: 10042.953720	 Valid Acc: 0.7106971493084956 	Best Valid Acc: 0.710697
