nn9.py, same as nn7.py, but add gender/age info
Tuning process for lr=3e-05
----------------------------------------------------------
lr=3e-05, lamb=0, num_epoch=200
Epoch: 1 	Training Cost: 12940.860821	 Valid Acc: 0.6790855207451313 	Best Valid Acc: 0.679086
Epoch: 2 	Training Cost: 11617.839625	 Valid Acc: 0.68077900084674 	Best Valid Acc: 0.680779
Epoch: 3 	Training Cost: 11464.290798	 Valid Acc: 0.6826136042901496 	Best Valid Acc: 0.682614
Epoch: 4 	Training Cost: 11406.631203	 Valid Acc: 0.6823313576065482 	Best Valid Acc: 0.682614
Epoch: 5 	Training Cost: 11336.090679	 Valid Acc: 0.6841659610499576 	Best Valid Acc: 0.684166
Epoch: 6 	Training Cost: 11182.119855	 Valid Acc: 0.6850127011007621 	Best Valid Acc: 0.685013
Epoch: 7 	Training Cost: 10986.122426	 Valid Acc: 0.6910810047981937 	Best Valid Acc: 0.691081
Epoch: 8 	Training Cost: 10776.701312	 Valid Acc: 0.6999717753316399 	Best Valid Acc: 0.699972
Epoch: 9 	Training Cost: 10579.593652	 Valid Acc: 0.7005362686988428 	Best Valid Acc: 0.700536
Epoch: 10 	Training Cost: 10426.693333	 Valid Acc: 0.7036409822184589 	Best Valid Acc: 0.703641
Epoch: 11 	Training Cost: 10312.612997	 Valid Acc: 0.7034998588766582 	Best Valid Acc: 0.703641
Epoch: 12 	Training Cost: 10223.733655	 Valid Acc: 0.7047699689528648 	Best Valid Acc: 0.704770
Epoch: 13 	Training Cost: 10152.762989	 Valid Acc: 0.7042054755856618 	Best Valid Acc: 0.704770
Epoch: 14 	Training Cost: 10094.691722	 Valid Acc: 0.7066045723962744 	Best Valid Acc: 0.706605
Epoch: 15 	Training Cost: 10045.730404	 Valid Acc: 0.7081569291560824 	Best Valid Acc: 0.708157
Epoch: 16 	Training Cost: 10003.284402	 Valid Acc: 0.7091447925486876 	Best Valid Acc: 0.709145
Epoch: 17 	Training Cost: 9964.968735	 Valid Acc: 0.7105560259666949 	Best Valid Acc: 0.710556
Epoch: 18 	Training Cost: 9929.515402	 Valid Acc: 0.7128139994355066 	Best Valid Acc: 0.712814
Epoch: 19 	Training Cost: 9896.639355	 Valid Acc: 0.7135196161445103 	Best Valid Acc: 0.713520
Epoch: 20 	Training Cost: 9866.325327	 Valid Acc: 0.7138018628281118 	Best Valid Acc: 0.713802
Epoch: 21 	Training Cost: 9837.388234	 Valid Acc: 0.7138018628281118 	Best Valid Acc: 0.713802
Epoch: 22 	Training Cost: 9809.693377	 Valid Acc: 0.7139429861699125 	Best Valid Acc: 0.713943
Epoch: 23 	Training Cost: 9783.734796	 Valid Acc: 0.7126728760937059 	Best Valid Acc: 0.713943
Epoch: 24 	Training Cost: 9759.729354	 Valid Acc: 0.7145074795371155 	Best Valid Acc: 0.714507
Epoch: 25 	Training Cost: 9737.581231	 Valid Acc: 0.7174710697149308 	Best Valid Acc: 0.717471
Epoch: 26 	Training Cost: 9716.822386	 Valid Acc: 0.7171888230313294 	Best Valid Acc: 0.717471
Epoch: 27 	Training Cost: 9698.041434	 Valid Acc: 0.7170476996895286 	Best Valid Acc: 0.717471
Epoch: 28 	Training Cost: 9680.766574	 Valid Acc: 0.7156364662715213 	Best Valid Acc: 0.717471
Epoch: 29 	Training Cost: 9664.766180	 Valid Acc: 0.7132373694609089 	Best Valid Acc: 0.717471
Epoch: 30 	Training Cost: 9650.613964	 Valid Acc: 0.7152130962461191 	Best Valid Acc: 0.717471
Epoch: 31 	Training Cost: 9636.737298	 Valid Acc: 0.712108382726503 	Best Valid Acc: 0.717471
Epoch: 32 	Training Cost: 9624.867513	 Valid Acc: 0.713096246119108 	Best Valid Acc: 0.717471
Epoch: 33 	Training Cost: 9609.731839	 Valid Acc: 0.7116850127011007 	Best Valid Acc: 0.717471
Epoch: 34 	Training Cost: 9596.558890	 Valid Acc: 0.7135196161445103 	Best Valid Acc: 0.717471
Epoch: 35 	Training Cost: 9582.604640	 Valid Acc: 0.7114027660174993 	Best Valid Acc: 0.717471
Epoch: 36 	Training Cost: 9562.880224	 Valid Acc: 0.713096246119108 	Best Valid Acc: 0.717471
Epoch: 37 	Training Cost: 9541.623709	 Valid Acc: 0.7114027660174993 	Best Valid Acc: 0.717471
Epoch: 38 	Training Cost: 9517.194410	 Valid Acc: 0.7138018628281118 	Best Valid Acc: 0.717471
Epoch: 39 	Training Cost: 9487.315559	 Valid Acc: 0.712108382726503 	Best Valid Acc: 0.717471
Epoch: 40 	Training Cost: 9455.490520	 Valid Acc: 0.7118261360429015 	Best Valid Acc: 0.717471
Epoch: 41 	Training Cost: 9421.759439	 Valid Acc: 0.7125317527519052 	Best Valid Acc: 0.717471
Epoch: 42 	Training Cost: 9390.503766	 Valid Acc: 0.7111205193338979 	Best Valid Acc: 0.717471
Epoch: 43 	Training Cost: 9361.440412	 Valid Acc: 0.7115438893593 	Best Valid Acc: 0.717471
Epoch: 44 	Training Cost: 9335.786921	 Valid Acc: 0.7084391758396839 	Best Valid Acc: 0.717471
Epoch: 45 	Training Cost: 9312.532494	 Valid Acc: 0.712108382726503 	Best Valid Acc: 0.717471
Epoch: 46 	Training Cost: 9281.946378	 Valid Acc: 0.709427039232289 	Best Valid Acc: 0.717471
Epoch: 47 	Training Cost: 9257.858146	 Valid Acc: 0.7102737792830934 	Best Valid Acc: 0.717471
Epoch: 48 	Training Cost: 9236.595036	 Valid Acc: 0.7074513124470787 	Best Valid Acc: 0.717471
