nn9.py, same as nn7.py, but add gender/age info
Tuning process for lr=1e-05
----------------------------------------------------------
lr=1e-05, lamb=0, num_epoch=50
Epoch: 1 	Training Cost: 13796.863782	 Valid Acc: 0.6398532317245272 	Best Valid Acc: 0.639853
Epoch: 2 	Training Cost: 12623.051560	 Valid Acc: 0.6677956534010725 	Best Valid Acc: 0.667796
Epoch: 3 	Training Cost: 11903.548845	 Valid Acc: 0.6759808072255151 	Best Valid Acc: 0.675981
Epoch: 4 	Training Cost: 11660.667804	 Valid Acc: 0.677109793959921 	Best Valid Acc: 0.677110
Epoch: 5 	Training Cost: 11549.387256	 Valid Acc: 0.6802145074795372 	Best Valid Acc: 0.680215
Epoch: 6 	Training Cost: 11485.753479	 Valid Acc: 0.6802145074795372 	Best Valid Acc: 0.680215
Epoch: 7 	Training Cost: 11445.756294	 Valid Acc: 0.6810612475303415 	Best Valid Acc: 0.681061
Epoch: 8 	Training Cost: 11418.926192	 Valid Acc: 0.6812023708721423 	Best Valid Acc: 0.681202
Epoch: 9 	Training Cost: 11399.852087	 Valid Acc: 0.6840248377081569 	Best Valid Acc: 0.684025
Epoch: 10 	Training Cost: 11385.091241	 Valid Acc: 0.6840248377081569 	Best Valid Acc: 0.684025
Epoch: 11 	Training Cost: 11372.574803	 Valid Acc: 0.6844482077335591 	Best Valid Acc: 0.684448
Epoch: 12 	Training Cost: 11360.593683	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.684448
Epoch: 13 	Training Cost: 11347.530250	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.684448
Epoch: 14 	Training Cost: 11331.451478	 Valid Acc: 0.6837425910245555 	Best Valid Acc: 0.684448
Epoch: 15 	Training Cost: 11310.398914	 Valid Acc: 0.6847304544171606 	Best Valid Acc: 0.684730
Epoch: 16 	Training Cost: 11281.732046	 Valid Acc: 0.682895850973751 	Best Valid Acc: 0.684730
Epoch: 17 	Training Cost: 11243.040741	 Valid Acc: 0.6810612475303415 	Best Valid Acc: 0.684730
Epoch: 18 	Training Cost: 11194.422720	 Valid Acc: 0.6812023708721423 	Best Valid Acc: 0.684730
Epoch: 19 	Training Cost: 11138.631243	 Valid Acc: 0.6814846175557437 	Best Valid Acc: 0.684730
Epoch: 20 	Training Cost: 11079.556684	 Valid Acc: 0.6823313576065482 	Best Valid Acc: 0.684730
Epoch: 21 	Training Cost: 11020.357343	 Valid Acc: 0.6862828111769687 	Best Valid Acc: 0.686283
Epoch: 22 	Training Cost: 10962.125380	 Valid Acc: 0.6875529212531752 	Best Valid Acc: 0.687553
Epoch: 23 	Training Cost: 10903.356704	 Valid Acc: 0.6895286480383855 	Best Valid Acc: 0.689529
Epoch: 24 	Training Cost: 10842.605467	 Valid Acc: 0.6917866215071973 	Best Valid Acc: 0.691787
Epoch: 25 	Training Cost: 10779.160562	 Valid Acc: 0.6931978549252046 	Best Valid Acc: 0.693198
Epoch: 26 	Training Cost: 10713.861031	 Valid Acc: 0.6931978549252046 	Best Valid Acc: 0.693198
Epoch: 27 	Training Cost: 10648.442593	 Valid Acc: 0.6931978549252046 	Best Valid Acc: 0.693198
