nn10.py, same as nn7.py, but add gender/age info
Tuning process for lr=3e-05
----------------------------------------------------------
lr=3e-05, lamb=0, num_epoch=100
Epoch: 1 	Training Cost: 12869.864737	 Valid Acc: 0.6755574372001129 	Best Valid Acc: 0.675557
Epoch: 2 	Training Cost: 11620.787884	 Valid Acc: 0.68077900084674 	Best Valid Acc: 0.680779
Epoch: 3 	Training Cost: 11483.946620	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.683884
Epoch: 4 	Training Cost: 11437.536658	 Valid Acc: 0.6833192209991532 	Best Valid Acc: 0.683884
Epoch: 5 	Training Cost: 11390.850015	 Valid Acc: 0.6823313576065482 	Best Valid Acc: 0.683884
Epoch: 6 	Training Cost: 11270.877877	 Valid Acc: 0.6852949477843635 	Best Valid Acc: 0.685295
Epoch: 7 	Training Cost: 11066.785335	 Valid Acc: 0.6900931414055885 	Best Valid Acc: 0.690093
Epoch: 8 	Training Cost: 10850.361405	 Valid Acc: 0.6954558283940163 	Best Valid Acc: 0.695456
Epoch: 9 	Training Cost: 10643.272273	 Valid Acc: 0.6974315551792266 	Best Valid Acc: 0.697432
Epoch: 10 	Training Cost: 10476.739043	 Valid Acc: 0.7018063787750494 	Best Valid Acc: 0.701806
Epoch: 11 	Training Cost: 10355.365734	 Valid Acc: 0.7033587355348575 	Best Valid Acc: 0.703359
Epoch: 12 	Training Cost: 10263.985549	 Valid Acc: 0.7047699689528648 	Best Valid Acc: 0.704770
Epoch: 13 	Training Cost: 10191.513564	 Valid Acc: 0.7050522156364663 	Best Valid Acc: 0.705052
Epoch: 14 	Training Cost: 10133.535380	 Valid Acc: 0.7077335591306803 	Best Valid Acc: 0.707734
Epoch: 15 	Training Cost: 10084.851745	 Valid Acc: 0.7082980524978831 	Best Valid Acc: 0.708298
Epoch: 16 	Training Cost: 10041.973400	 Valid Acc: 0.7116850127011007 	Best Valid Acc: 0.711685
Epoch: 17 	Training Cost: 10003.441393	 Valid Acc: 0.7119672593847022 	Best Valid Acc: 0.711967
Epoch: 18 	Training Cost: 9968.102909	 Valid Acc: 0.7123906294101044 	Best Valid Acc: 0.712391
Epoch: 19 	Training Cost: 9935.316257	 Valid Acc: 0.7138018628281118 	Best Valid Acc: 0.713802
