nn10.py, same as nn7.py, but add gender/age info
Tuning process for lr=1e-05
----------------------------------------------------------
lr=1e-05, lamb=0, num_epoch=100
Epoch: 1 	Training Cost: 13853.652110	 Valid Acc: 0.6371718882303133 	Best Valid Acc: 0.637172
Epoch: 2 	Training Cost: 12674.690825	 Valid Acc: 0.6608806096528366 	Best Valid Acc: 0.660881
Epoch: 3 	Training Cost: 11921.968244	 Valid Acc: 0.6754163138583121 	Best Valid Acc: 0.675416
Epoch: 4 	Training Cost: 11666.889030	 Valid Acc: 0.676545300592718 	Best Valid Acc: 0.676545
Epoch: 5 	Training Cost: 11554.070641	 Valid Acc: 0.6769686706181203 	Best Valid Acc: 0.676969
Epoch: 6 	Training Cost: 11491.482661	 Valid Acc: 0.6803556308213379 	Best Valid Acc: 0.680356
Epoch: 7 	Training Cost: 11453.070179	 Valid Acc: 0.6816257408975445 	Best Valid Acc: 0.681626
Epoch: 8 	Training Cost: 11428.011511	 Valid Acc: 0.6821902342647473 	Best Valid Acc: 0.682190
Epoch: 9 	Training Cost: 11410.700693	 Valid Acc: 0.683460344340954 	Best Valid Acc: 0.683460
Epoch: 10 	Training Cost: 11397.825275	 Valid Acc: 0.6836014676827548 	Best Valid Acc: 0.683601
Epoch: 11 	Training Cost: 11387.304951	 Valid Acc: 0.6833192209991532 	Best Valid Acc: 0.683601
Epoch: 12 	Training Cost: 11377.754347	 Valid Acc: 0.682895850973751 	Best Valid Acc: 0.683601
Epoch: 13 	Training Cost: 11367.648148	 Valid Acc: 0.682895850973751 	Best Valid Acc: 0.683601
Epoch: 14 	Training Cost: 11355.398294	 Valid Acc: 0.6821902342647473 	Best Valid Acc: 0.683601
Epoch: 15 	Training Cost: 11339.198834	 Valid Acc: 0.6814846175557437 	Best Valid Acc: 0.683601
Epoch: 16 	Training Cost: 11315.942406	 Valid Acc: 0.6824724809483489 	Best Valid Acc: 0.683601
Epoch: 17 	Training Cost: 11281.592543	 Valid Acc: 0.6833192209991532 	Best Valid Acc: 0.683601
Epoch: 18 	Training Cost: 11232.649009	 Valid Acc: 0.6827547276319503 	Best Valid Acc: 0.683601
Epoch: 19 	Training Cost: 11169.073755	 Valid Acc: 0.6802145074795372 	Best Valid Acc: 0.683601
Epoch: 20 	Training Cost: 11097.434584	 Valid Acc: 0.6819079875811459 	Best Valid Acc: 0.683601
Epoch: 21 	Training Cost: 11024.193478	 Valid Acc: 0.6854360711261642 	Best Valid Acc: 0.685436
Epoch: 22 	Training Cost: 10949.771488	 Valid Acc: 0.6872706745695738 	Best Valid Acc: 0.687271
Epoch: 23 	Training Cost: 10875.396305	 Valid Acc: 0.6913632514817951 	Best Valid Acc: 0.691363
Epoch: 24 	Training Cost: 10801.391335	 Valid Acc: 0.6948913350268134 	Best Valid Acc: 0.694891
Epoch: 25 	Training Cost: 10728.646255	 Valid Acc: 0.6960203217612193 	Best Valid Acc: 0.696020
Epoch: 26 	Training Cost: 10658.017725	 Valid Acc: 0.6974315551792266 	Best Valid Acc: 0.697432
Epoch: 27 	Training Cost: 10590.810845	 Valid Acc: 0.6972904318374259 	Best Valid Acc: 0.697432
Epoch: 28 	Training Cost: 10527.881690	 Valid Acc: 0.6972904318374259 	Best Valid Acc: 0.697432
Epoch: 29 	Training Cost: 10470.239810	 Valid Acc: 0.7001128986734406 	Best Valid Acc: 0.700113
Epoch: 30 	Training Cost: 10417.918676	 Valid Acc: 0.7013830087496472 	Best Valid Acc: 0.701383
Epoch: 31 	Training Cost: 10370.449577	 Valid Acc: 0.7015241320914479 	Best Valid Acc: 0.701524
Epoch: 32 	Training Cost: 10327.468813	 Valid Acc: 0.7009596387242449 	Best Valid Acc: 0.701524
Epoch: 33 	Training Cost: 10288.247884	 Valid Acc: 0.7019475021168501 	Best Valid Acc: 0.701948
Epoch: 34 	Training Cost: 10252.216674	 Valid Acc: 0.7003951453570421 	Best Valid Acc: 0.701948
Epoch: 35 	Training Cost: 10219.107430	 Valid Acc: 0.7022297488004516 	Best Valid Acc: 0.702230
Epoch: 36 	Training Cost: 10188.535489	 Valid Acc: 0.7036409822184589 	Best Valid Acc: 0.703641
Epoch: 37 	Training Cost: 10160.415162	 Valid Acc: 0.705193338978267 	Best Valid Acc: 0.705193
Epoch: 38 	Training Cost: 10134.412194	 Valid Acc: 0.7064634490544736 	Best Valid Acc: 0.706463
Epoch: 39 	Training Cost: 10110.330070	 Valid Acc: 0.7064634490544736 	Best Valid Acc: 0.706463
Epoch: 40 	Training Cost: 10088.120737	 Valid Acc: 0.7070279424216765 	Best Valid Acc: 0.707028
Epoch: 41 	Training Cost: 10067.525142	 Valid Acc: 0.7081569291560824 	Best Valid Acc: 0.708157
Epoch: 42 	Training Cost: 10048.319856	 Valid Acc: 0.7084391758396839 	Best Valid Acc: 0.708439
Epoch: 43 	Training Cost: 10030.287258	 Valid Acc: 0.7091447925486876 	Best Valid Acc: 0.709145
Epoch: 44 	Training Cost: 10013.190609	 Valid Acc: 0.709427039232289 	Best Valid Acc: 0.709427
Epoch: 45 	Training Cost: 9996.924868	 Valid Acc: 0.7102737792830934 	Best Valid Acc: 0.710274
Epoch: 46 	Training Cost: 9981.404173	 Valid Acc: 0.709991532599492 	Best Valid Acc: 0.710274
