nn9.py, same as nn7.py, but add gender/age info
Tuning process for lr=1e-05
----------------------------------------------------------
lr=1e-05, lamb=0, num_epoch=50
Epoch: 1 	Training Cost: 13889.314670	 Valid Acc: 0.6255997742026531 	Best Valid Acc: 0.625600
Epoch: 2 	Training Cost: 12816.799063	 Valid Acc: 0.6679367767428732 	Best Valid Acc: 0.667937
Epoch: 3 	Training Cost: 11966.295659	 Valid Acc: 0.6766864239345187 	Best Valid Acc: 0.676686
Epoch: 4 	Training Cost: 11674.345769	 Valid Acc: 0.6793677674287327 	Best Valid Acc: 0.679368
Epoch: 5 	Training Cost: 11549.683989	 Valid Acc: 0.6803556308213379 	Best Valid Acc: 0.680356
Epoch: 6 	Training Cost: 11481.478107	 Valid Acc: 0.6823313576065482 	Best Valid Acc: 0.682331
Epoch: 7 	Training Cost: 11439.819278	 Valid Acc: 0.6824724809483489 	Best Valid Acc: 0.682472
Epoch: 8 	Training Cost: 11412.340453	 Valid Acc: 0.6817668642393452 	Best Valid Acc: 0.682472
Epoch: 9 	Training Cost: 11392.689274	 Valid Acc: 0.6826136042901496 	Best Valid Acc: 0.682614
Epoch: 10 	Training Cost: 11377.205289	 Valid Acc: 0.6823313576065482 	Best Valid Acc: 0.682614
Epoch: 11 	Training Cost: 11363.758320	 Valid Acc: 0.6830369743155518 	Best Valid Acc: 0.683037
Epoch: 12 	Training Cost: 11350.576846	 Valid Acc: 0.6837425910245555 	Best Valid Acc: 0.683743
Epoch: 13 	Training Cost: 11336.157353	 Valid Acc: 0.6840248377081569 	Best Valid Acc: 0.684025
Epoch: 14 	Training Cost: 11318.707856	 Valid Acc: 0.6845893310753599 	Best Valid Acc: 0.684589
Epoch: 15 	Training Cost: 11295.811665	 Valid Acc: 0.6843070843917584 	Best Valid Acc: 0.684589
Epoch: 16 	Training Cost: 11263.632182	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.684589
Epoch: 17 	Training Cost: 11220.271251	 Valid Acc: 0.6840248377081569 	Best Valid Acc: 0.684589
Epoch: 18 	Training Cost: 11163.777334	 Valid Acc: 0.6837425910245555 	Best Valid Acc: 0.684589
Epoch: 19 	Training Cost: 11100.039495	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.684589
Epoch: 20 	Training Cost: 11033.789833	 Valid Acc: 0.6861416878351679 	Best Valid Acc: 0.686142
