nn8.py, two encoders + one decoder
Tuning process for lr=3e-05
----------------------------------------------------------
lr=3e-05, lamb=0, num_epoch=200
Epoch: 1 	Training Cost: 12738.895670	 Valid Acc: 0.6795088907705334 	Best Valid Acc: 0.679509
Epoch: 2 	Training Cost: 11545.177204	 Valid Acc: 0.6823313576065482 	Best Valid Acc: 0.682331
Epoch: 3 	Training Cost: 11449.059982	 Valid Acc: 0.6836014676827548 	Best Valid Acc: 0.683601
Epoch: 4 	Training Cost: 11410.444384	 Valid Acc: 0.6838837143663562 	Best Valid Acc: 0.683884
Epoch: 5 	Training Cost: 11365.665601	 Valid Acc: 0.6854360711261642 	Best Valid Acc: 0.685436
Epoch: 6 	Training Cost: 11263.105634	 Valid Acc: 0.6848715777589613 	Best Valid Acc: 0.685436
Epoch: 7 	Training Cost: 11067.557486	 Valid Acc: 0.6899520180637877 	Best Valid Acc: 0.689952
Epoch: 8 	Training Cost: 10851.529197	 Valid Acc: 0.6991250352808355 	Best Valid Acc: 0.699125
Epoch: 9 	Training Cost: 10636.861345	 Valid Acc: 0.7033587355348575 	Best Valid Acc: 0.703359
Epoch: 10 	Training Cost: 10455.706452	 Valid Acc: 0.7043465989274627 	Best Valid Acc: 0.704347
Epoch: 11 	Training Cost: 10317.981032	 Valid Acc: 0.70575783234547 	Best Valid Acc: 0.705758
Epoch: 12 	Training Cost: 10213.426143	 Valid Acc: 0.7040643522438611 	Best Valid Acc: 0.705758
Epoch: 13 	Training Cost: 10134.663499	 Valid Acc: 0.7075924357888794 	Best Valid Acc: 0.707592
Epoch: 14 	Training Cost: 10073.706076	 Valid Acc: 0.7077335591306803 	Best Valid Acc: 0.707734
Epoch: 15 	Training Cost: 10023.385835	 Valid Acc: 0.7102737792830934 	Best Valid Acc: 0.710274
Epoch: 16 	Training Cost: 9980.266654	 Valid Acc: 0.7108382726502963 	Best Valid Acc: 0.710838
Epoch: 17 	Training Cost: 9942.536445	 Valid Acc: 0.7116850127011007 	Best Valid Acc: 0.711685
Epoch: 18 	Training Cost: 9908.709258	 Valid Acc: 0.713096246119108 	Best Valid Acc: 0.713096
Epoch: 19 	Training Cost: 9877.329160	 Valid Acc: 0.713660739486311 	Best Valid Acc: 0.713661
Epoch: 20 	Training Cost: 9847.387375	 Valid Acc: 0.7138018628281118 	Best Valid Acc: 0.713802
Epoch: 21 	Training Cost: 9818.827120	 Valid Acc: 0.7132373694609089 	Best Valid Acc: 0.713802
Epoch: 22 	Training Cost: 9792.180174	 Valid Acc: 0.7123906294101044 	Best Valid Acc: 0.713802
Epoch: 23 	Training Cost: 9767.227796	 Valid Acc: 0.7135196161445103 	Best Valid Acc: 0.713802
Epoch: 24 	Training Cost: 9743.834118	 Valid Acc: 0.7139429861699125 	Best Valid Acc: 0.713943
Epoch: 25 	Training Cost: 9721.795785	 Valid Acc: 0.7135196161445103 	Best Valid Acc: 0.713943
Epoch: 26 	Training Cost: 9701.985817	 Valid Acc: 0.7143663561953147 	Best Valid Acc: 0.714366
Epoch: 27 	Training Cost: 9684.273716	 Valid Acc: 0.714225232853514 	Best Valid Acc: 0.714366
Epoch: 28 	Training Cost: 9667.806814	 Valid Acc: 0.714225232853514 	Best Valid Acc: 0.714366
Epoch: 29 	Training Cost: 9653.877228	 Valid Acc: 0.7140841095117132 	Best Valid Acc: 0.714366
Epoch: 30 	Training Cost: 9642.138598	 Valid Acc: 0.7147897262207169 	Best Valid Acc: 0.714790
Epoch: 31 	Training Cost: 9633.548072	 Valid Acc: 0.7147897262207169 	Best Valid Acc: 0.714790
Epoch: 32 	Training Cost: 9623.578140	 Valid Acc: 0.714225232853514 	Best Valid Acc: 0.714790
Epoch: 33 	Training Cost: 9612.662263	 Valid Acc: 0.7135196161445103 	Best Valid Acc: 0.714790
Epoch: 34 	Training Cost: 9605.553870	 Valid Acc: 0.7128139994355066 	Best Valid Acc: 0.714790
Epoch: 35 	Training Cost: 9598.294123	 Valid Acc: 0.7122495060683037 	Best Valid Acc: 0.714790
Epoch: 36 	Training Cost: 9591.082142	 Valid Acc: 0.7112616426756986 	Best Valid Acc: 0.714790
